"","student_id","factor1","factor2","factor3","factor4","factor5","gpa"
"795","f90ba188ea3e3f8ddacd91b947332c72",4.716,4.35,6.7125,3.41,4.283333333,6.95
"796","34c642d8da1da245e9918c1b35c8aa4a",6.370588235,6.066666667,6.95,5.42,6.166666667,6.4
"797","4a413aa4cdaede771f1d9979adc015a0",5.690909091,5.816666667,8.075,6.025,5.0375,6.55
"798","c702f691d1fb3c858f23d51ec8fe2e71",7.067857143,8.1,8.3625,7.816666667,8.025,7.15
"799","ec4fc2384bd818529279f31fd8acc6c9",7.316666667,7.471428571,8.55,7.283333333,6.125,7.6
"800","1bee020ab876a15a67b0efa74aa7e3e8",4.232758621,5.911111111,7.42,3.983333333,4.333333333,7
"801","681d35717d72335044ab9ae44d407a3d",6.764705882,6.85625,7.52,7.833333333,6.925,7.65
"802","1f0b3f7359e30205660e0ec6ae47e155",6.989285714,7.485714286,7.6,7.316666667,6.175,8.1
"803","9964b352ee9691d0dff372b3e08b8f21",6.525,6.621428571,7.6875,4.825,4.61,2.35
"804","e22cf0cfba97c39514a4a57b32ee944c",6.408333333,7.414285714,7.425,6.38,5.3,7.8
"805","b8ab1c5e75b662d1ea996c9449d80537",5.885714286,7.40625,7.92,7.533333333,4.958333333,6.8
"806","dfae33a954b9eca203fcdba9dae90538",5.558333333,5.95,7.725,5.221428571,5.508333333,7.45
"807","5af39c26d058b1080c40c6f94dbb3d33",6.834375,6.721428571,7.3375,6.883333333,5.866666667,6
"808","8b0e47b82dee9b417f3dc9cad15f99c8",6.353125,6.65,7.7375,6.575,4.875,6.15
"809","c5d4ae786b2c36d1ac7f2b3e77dcaae0",6.421052632,6.366666667,7.6375,6.916666667,4.608333333,7.55
"810","0e40ed1348f54ea4067c9478ac9d6c58",6.461111111,7.764285714,8.175,6.35,5.49,6.9
"811","38820c9c153a3f1890f31fa575699f3b",6.4625,7.285714286,7.52,7.6,6.583333333,3.15
"812","f34361824ba6c5842636684254c44937",7.283333333,7.492857143,7.58,6.875,7.275,6.55
"813","9947f99453078077952938e11875a71a",6.335294118,6.457142857,7.4375,6.8,5.7,6
"814","12943f095b5d55164249849090a8c0d0",6.832142857,7.978571429,8.275,6.7375,5.25,6.7
"815","8de775abc0a49ccd6b79930453e95c96",6.814705882,7.364285714,7.9625,6.666666667,7.125,8.05
"816","d5c0ccdb1029823ce2ee9ccba560729a",5.619047619,4.535714286,7.35,4.57,6.3625,6.46
"817","5f972e074dd4957e8559568a155cb001",6.483333333,6.7625,7.6125,5.891666667,5.466666667,7.05
"818","2bc26026058a08ee112422858cee667f",6.890625,6.83125,7.4875,7.466666667,6.8,7.5
"819","b94c982411b12acb0d4b0e328ce928ae",8.046153846,7.957142857,7.9875,8.2,7.675,6.85
"820","7199739a82a605f7920697bc042a3f85",5.35,6.535,7.6375,5.183333333,5.175,8.45
"821","ee0b4717c5519aa5cb28f8631e3444bb",6.252777778,6.094444444,7.4,7.133333333,6.875,6.45
"822","97500df93783a46484439f86933ed46e",5.646875,6.5,7.55,5.466666667,4.125,9
"823","74ccae6cfb26dc38c120da690789bd92",5.616666667,6.422222222,7.28,6.65,6.383333333,4.9
"824","a1b9b95607b2d049ed23fc640f0339d8",5.9025,6.64375,7.4625,6.1125,5.9625,8.7
"825","3381f4e7368aa59b1ba574acb22ee4f0",7.4,7.392857143,7.9375,6.766666667,6.416666667,6
"826","aae879e5fe37aec179a0c31d44f47ace",6.282352941,5.755,6.725,6.383333333,6.025,6.05
"827","f7f995959d98bdb28be298e467a64468",6.696428571,7.314285714,8.325,7.25,6.783333333,7.7
"828","190893642a817236f491b5ef3593c2b2",5.841176471,6.671428571,7.4125,5.4625,5.616666667,8.15
"829","2317445167564c75f7c9db9862538108",5.823684211,6.714285714,7.3125,5.9875,5.7,2.05
"830","fd9d14f06775136caaddf61c4da76016",6.686666667,7.714285714,7.7,7.1,6.6,6.9
"831","ef945615164f42a349a0acfe20eb9894",7.196875,7.807142857,7.7875,7.8,6.666666667,9.75
"832","56dae5243623ea17fd08f4e7140928a6",8.226923077,8.371428571,8.5625,7.816666667,7.925,7.85
"833","a33020b713c03a0dcd067ce398844d3e",6.490909091,6.45,7.725,7,7.025,7.95
"834","0e34d399bb005756775f8f1fc4b72e3e",5.9,4.4,7.325,5.5,2.8,6.75
"835","d8316773c38ef24d53ba79925005c4c7",7.496428571,7.292857143,7.5625,6.6,7.6,6.05
"836","c53478ae3fc08973596c7097415d8cbf",6.313333333,6.566666667,6.9125,5.81,6.275,6.85
"837","a8c9d84f67c30d28f45aab58058b1a8a",7.271428571,7.471428571,7.825,7.5625,8.4,5.25
"838","6971f6b31a937b3d780e23cd2dcc1162",7.705,7.85,8.475,8.05,7.75,9.5
"839","4846309429e72ef0619fd935f3644915",5.644444444,4.3125,6.85,5.5375,4.475,6.5
"840","3810a18c96dce06100b295e96b43cef4",7.004166667,7.55,7.55,8.05,7.35,6.15
"841","d09911db291fbe28e618d5cf70abe28a",6.179545455,4.65,6.65,7,6.175,6.75
"842","61947aca1aaa64defa550c7401503a29",6.71,7.528571429,7.0875,5.7,7.3,7
"843","65e5d45f6fce99c77a88b66cddeac346",5.994444444,6.978571429,6.6,5.31,5.925,6.25
"844","ac591c5653e2f377cd7c0784587cdcaa",5.7,6.5125,7.45,4.51,6.1875,7.9
"845","ededef077966a7ec31d4bd7334cd8696",6.532352941,7.678571429,8.0625,6.55,6.516666667,7.6
"846","11f1b3458294c2991a9b21805852f699",8.157692308,8.607142857,8.9125,7.5,8.025,9.9
"847","b45d11e52f6563e6f9effde93a05b077",5.186538462,7.014285714,5.725,5.025,5.225,6.2
"848","4b0728a8ea15951adf61ba45605fe0b1",8.973076923,9.092857143,9.175,8.3,8.375,8.6
"849","38b228db1ef57333ca6fa34e48f1b59a",6.714285714,6.892857143,7.325,6.2375,5.625,6
"850","a2c62af5d60f87efdfd58daaac3bc030",5.396,6.711111111,7.34,5.49,5.1,8.35
"851","04b89c5d9165b7e890078bd42fcc1f25",6.541176471,6.61875,7.35,5.9875,7.4,6.05
"852","2faf5c4dade401866aac0ba637da6b5e",5.855555556,5.733333333,7.375,5.13,5.7875,3.85
"853","8853445b594ba4ed4ddd4f89d3a96ffe",5.45,5.681818182,6.66,6.3375,4.3,8.95
"854","e6e64ad34615595498551688917d9258",5.825,7.007142857,6.7375,7.916666667,5.8875,5.85
"855","d038e64e49979e2f918aa3f8ebb2c3f4",7.65,7.378571429,7.7875,7.666666667,6.55,7.9
"856","1df03a7d3205228e8090457a2e22dbf2",6.96,7.914285714,7.85,6.9125,7,8
"857","a4f7159a8e3730d4ca24672bf2e7465c",6.161111111,6.055,6.7875,6.175,5.075,2.8
"858","8d0e0e2bd485a6b905622692bc831fb7",6.4925,7.321428571,7.675,7.9,6.8125,5.1
"859","54b79d8dce27cfebf4dc77421c9fcd36",4.988,5.8,5.35,6.425,3.725,3.1
"860","31ff02c67873ca5a3f59d6ce116a5501",6.521875,7.607142857,7.6125,6.766666667,5.7875,6
"861","680b1ecd640f815977a37da8bcd70fd1",5.842105263,7.085714286,7.9375,5.6125,6.07,5.7
"862","c35b762047db4f8369097c58b60c03d0",6.603333333,7.2,8.15,6.4,5.8875,7.1
"863","43d7e1107f7f29a010a32540e8b6a502",6.372222222,7.078571429,6.97,6.8,6.2,7.75
"864","17003c2e936c90face575649ad9ce6b2",6.113888889,6.30625,6.85,6.383333333,5.475,2.5
"865","0964ab5f921f1a68533463298aace2b8",6.907142857,7.192857143,8.25,7.15,6.525,6.9
"866","7888687ae593e087f857aef7744171f0",5.366071429,6.79375,4.471428571,5.99,4.9,6.7
"867","95304e62377fb07e8e2bbe4a2a8d7f27",6.097058824,6.533333333,7.6,5.7375,6.05,4.65
"868","0ab8fdddf7ea8225a6a359ada5f19e01",4.195652174,3.12,6.05,3.058333333,3.625,10
"869","7ecb32d5e7f23eb5307bd199e8e73b60",4.214705882,0,7.55,0,2.866666667,7
"870","c09080eb5a15e3ec49335d6f37b31c1b",6.378125,6.675,7.15,6.8,5.85,5.05
"871","cfebeb59ec31b82398d3b141cf85882e",6.4,6.878571429,7.375,6.816666667,5.65,7.7
"872","34446d3ba24354a44552204528232670",6.023529412,6.18,7.5625,6.7,6.525,7.15
"873","fb7442e5e03764efc8ff1c9342116461",5.442105263,6.921428571,7.18,4.175,5.7,5.3
"874","29dc6e20198bed0c2e5936f7c64488b6",4.945454545,7.7,7.05,2.74,5.825,9.95
"875","53984567793ed01265ee5266247290f5",7.117857143,7.371428571,8.6375,7.116666667,6.2,6.35
"876","8395ef1b77b89c3b71ed498e9fa73203",5.235294118,7.6,7.65,2.766666667,5.3125,2.45
"877","282f8ce794b15ad895941b82bacaeb88",6.3125,6.835714286,7.925,6.383333333,5.483333333,5.15
"878","f1faaf17f5b08d3724340e4ce92c5b26",5.878571429,5.631818182,7.45,4.685714286,7.225,3.75
"879","8cc007c6e6cfe2cf9881f79b24664c7d",6.361764706,6.9375,7.6875,7.7,5.95,6.25
"880","3171e52d4e71cada2ed16b8fba2265b3",6.836666667,7.078571429,8.075,6.0125,6.775,9
"881","b908bd4b736cae32cd1edebde75f4fc2",5.9325,6.88125,8.45,5.775,5.9375,7.15
"882","a4fcae525cc521c906028851d12167c3",6.291666667,6.614285714,7.3375,7.066666667,5.9,7.8
"883","7dcd1e67ba5bb0fd19aacacb1a6b39da",5.841666667,6.69375,7.025,5.125,5.85,9.4
"884","d9c19412c5bab575be81439fa9c1010b",5.6225,6.072222222,7.15,5.925,5.575,6.75
"885","a747fec3fb6d97d334bf51ae6cda3aeb",6.3,7,7.95,6.266666667,5.4875,7.15
"886","a73dba5e00f05186b0346eed57c22888",5.552272727,5.422727273,8.475,4.825,5.033333333,7.25
"887","c6d8699a31202c7cd3d7b3c7eb79b8c4",6.17,6.978571429,7.55,6.433333333,6.2875,7.05
"888","0e607564b83c4af6cda07115c3e64917",4.4125,1.8,6.983333333,1.783333333,6.05,8.7
"889","87214beee4f50d1f1a66b1224399bbde",5.769047619,6.53125,7.4125,7.066666667,5.2875,4
"890","ec4e21fafbaf42900b48770dbfd6ec23",7.532142857,7.935714286,8.275,7.266666667,6.625,8.3
"891","fc6b16cb9ec06a6604864d93499aee5f",6.302631579,6.53125,6.45,6.55,5.8125,6
"892","0d2d5129a6d9f7d7360d92978ed2b949",6.077777778,7.271428571,7.5,6.425,5.9,6.4
"893","fcf4b78dfb3f15c0e42877d0c13103df",6.69375,7.478571429,7.58,6.55,6.3,10
"894","fb71566041bbb66d9d6b4a3e76088274",4.554761905,4.133333333,2,3.238888889,2.6625,6.65
"895","0368d8da5ab7f6cb14db825fc77fdc16",4.795454545,4.88125,6.6875,7.4,3.0125,7.1
"896","8835498da8e472af73d7dc9d7eb4b150",6.806666667,7.571428571,8.225,6.925,6.625,8.3
"897","deb44707626869a32993fb7856a2e04c",6.693333333,6.95,7.8875,6.25,5.866666667,6.7
"898","a81d98ba236f9e2176618bb881498582",6.467857143,6.671428571,7.6,6.8,6.275,3.75
"899","0e70051b21a868770de65bc3207dd9c7",6.1,7.192857143,7.875,5.74,6.675,8
"900","2845a16f616960ebac55fa4dbecdaccc",5.308928571,4.7375,6.925,4.74375,4.025,5.15
"901","29658dca96cd7d3deb918767e07531e7",6.131818182,5.46,7.7625,5.6,6.125,6.45
"902","b8f38bd16007f9f213908d437a3f9a5f",4.65,5.433333333,6.725,3.36875,4.38,6
"903","75f50a47f491726a364e21ce052aff9a",6.247368421,6.283333333,7.1625,5.34,5.1,6
"904","2ebda9a8ac84c326fae987daf899fa03",6.044444444,6.885714286,7.0375,5.2125,6.475,7.85
"905","080d0ed1576b6a9c712e3d83a57a72ca",6.411764706,6.06875,7.075,4.82,5.525,6
"906","3bc96d32042e8b586155a62f77073102",8.019230769,8.407142857,8.5375,7.766666667,7.025,8.7
"907","585b6d79f2d3ffab53df92a97b95cc79",8,9.085714286,8.625,9.483333333,6.4,9.55
"908","1f6d5330c00d850a6a76712ba49a108d",8.157692308,7.978571429,7.6625,8.733333333,7.175,7.85
"909","d5b5ad106636ef7f197568f984121ea9",6.442307692,4.2125,7.65,4.116666667,7.375,5.25
"910","2262f2d518256a30a2eb70fdc2f1344c",6.671428571,4.2,6.4625,6.3875,5.966666667,7.65
"911","4370b23c36062b4108a7f7a8e4546c7b",6.453333333,7.3,8.4375,6.716666667,6.025,9.6
"912","7cde94ed7743ff0fef63b8222dba3058",7.469230769,8.76,8.016666667,7.416666667,7.3,9
"913","ea2f9d4dd072a05c23668e81a4349d65",6.258823529,6.964285714,7.2875,6.9,6.416666667,8.2
"914","4b6d6d4a961e5c0dc22d49b9ddf0eb4c",5.834210526,6.375,6.95,5.3375,5.8,7.15
"915","6933f4f21ab3b7259dd5b2180430d622",6.896153846,7.4,7.475,7.266666667,6.45,7.65
"916","449d2396eee4a47893bcd2582ba8c8dc",5.10625,3.033333333,7.275,0.7,5.633333333,4.35
"917","9feb11d4f99a589f98db3e6bc2f3e227",6.890625,7.321428571,8.7625,6.7625,6.15,7.05
"918","bc895a84369d3804374b44978872d6d1",7.48,7.19375,6.7625,6.5375,7.1,9.1
"919","e6cab162860b72358dd77573051aa829",5.67,5.555,7.1125,6.5625,3.7375,7.5
"920","b964d4f049b5ab588e5ee5cb07b1ce53",8,7.757142857,8.9875,8.183333333,7.075,8
"921","5e8abcb068ce1c8767579cf5edbf22e8",7.803846154,7.335714286,7.1125,9.183333333,7.975,9.25
"922","b2879a3113fdae2757c9f5ebe1d59243",7.073076923,7.421428571,7.1375,7.866666667,6.55,7.7
"923","1c94a00ed07dee2eb840fd0cd0fe78ef",6.076190476,6,6.45,6.15,5.275,7
"924","cfbdf57b30228abee126f959e809438b",6.878571429,6.921428571,7.975,6.2,6.625,7.75
"925","39cad92dfcc9faf5afd094484f25bc69",6.6875,8.128571429,8.4625,8.083333333,6.725,6.85
"926","ed1e775c96c293ffa2a362266545b621",7.142307692,7.1,7.925,8.85,6.9,7.4
"927","da32156a865445aa840562a6d6c850ed",5.022916667,6.714285714,7.575,5.8125,4.183333333,6.55
"928","20628e2f3ed152ecd5dc4cbf75465393",6.207894737,7.128571429,6.98,6.516666667,5.966666667,8.45
"929","5cd4a11b776e443e61feec373507eb57",6.603125,7.728571429,7.225,6.7875,6.916666667,6.1
"930","8255d62a616f0bad48b90b8d205c1ba3",5.523684211,4.228571429,6.05,5.1875,6.55,6.05
"931","4bc44d3c090462643a769dc0f74a21c1",6.113888889,6.9625,7.7125,6.533333333,6.05,9.05
"932","3c1b8e2523f6f882578eec8bf5afdab3",6.896666667,7.471428571,8.225,6.925,6.775,8.25
"933","b11ec7bfaf7506aed13dcb14a43422eb",5.575,6.821428571,7.75,5.4125,6,7.4
"934","c6d72e30586543dc29f999297c5b4fa8",6.314285714,7.6,7.2,8.816666667,6.725,6.3
"935","4e6275bdc7c597e9c18e0dcda76a97ac",6.176315789,7.35,7.87,5.725,6.3,8.15
"936","a90d6c0cb101e6dee8c3a3cb2e1b5b03",6.463333333,7.285714286,7.3,6.433333333,6.15,6.95
"937","2a3d44fa8a8e0a204d675be450508c4b",4.766666667,4.673076923,5.408333333,4.128571429,4.5875,6.65
"938","b0084af536ee825095c487f375504325",6.341176471,7.088888889,7.3875,6.883333333,4.53,6.1
"939","e19178752e076d0c6ebfc3ca37389cb3",5.991176471,7.364285714,7.825,6.475,6.6,7.9
"940","c7062ebd6ad47653fceb880186b7da40",6.126470588,7,7.7375,6.525,6.7,6.85
"941","e587f15ef33f34d5c5312eeccda5fe10",7.346153846,8.15,8.45,8.233333333,7.25,8.2
"942","0b2984f91dc08186c574368629dcac62",7.04,7.378571429,8.1,7.25,8.425,7.05
"943","94a92afbc1fb0cbf7a26c26d1c7ca3b5",6.076470588,7.05,9.425,6.7625,3.533333333,8.3
"944","f61c1d34bad5ff801280b5561214aeff",6.17,7.1,8.375,6.7,5.666666667,5.35
"945","eab802e2baa7a729ecd09b721b60f03e",4.246428571,5.825,5.566666667,1.083333333,4.128571429,6.1
"946","594e95e2da4cb61a602b1066a3b63b2f",6.628125,7.55,6.68,7.383333333,6.4,5.5
"947","2621091d4cf0f018163454a65ae17d84",7.703846154,7.778571429,7.9625,8.1,7.525,7.85
"948","5240f4e7d111719fbcca9137a48e8fb0",6.867857143,7.85,7.8875,7.883333333,6.225,9.55
"949","8981c496af3a02d2ec9cce7d9307d9a7",6.40625,6.68125,7.0625,6.7,6.616666667,7.15
"950","e485e1e8187e81d4cd0a1decdf6ad129",6.783333333,7.6,7.7375,7.4,5.7,7.7
"951","bebe3edbff4830cb96d5fcf291a113b2",5.86,5.75,7.3,5.9,4.85,6.55
"952","67a7fd1e791965c84b19c12e8883c67f",6.903571429,7,7.8875,7.166666667,6.4,7.1
"953","f054ed255725648a71be14bb9722ec81",5.862173913,6.928571429,7.366,6.05,4.95,7.1
"954","406c60224ac37a688107ad8ba6931472",7.726923077,8.935714286,8.1125,9.116666667,6.95,9.35
"955","22ca03d39119b5aa9183622102b09780",7.511538462,7.878571429,7.925,7.65,6.225,7.65
"956","2937f6c6bf3195b614116f3f43cd25f3",6.160526316,7.8625,7.6625,7.666666667,6.725,4.6
"957","3d6fd65841573af126186b73037a346a",5.897368421,7.685714286,7.71,5.8,6.116666667,7.95
"958","5c10a2cf19461d49f783ac4f1875c82e",6.2525,6.89375,6.78,6.666666667,6.7,8.95
"959","b7e88fa44d318a0a13f78d9b23190437",7.185714286,7.235714286,6.74,7.483333333,6.75,7.35
"960","08064749b48d71b42c1219d527182311",6.2,6.85,7.075,4.4,6.375,8.3
"961","9fd4b075d3155aceeedc268f0f969fd4",7.492307692,7.185714286,6.775,8.6,6.55,8.9
"962","d24cd03bd00e8bdb9805c769eea655df",7.907692308,7.878571429,8.6375,8.633333333,7.025,9.25
"963","35b844a5403bc10429c2a4ddfd772cfc",7.4,7.725,7.525,8.083333333,6.1,7.85
"964","2ec059cd1eb867c72c1cf66e2ca6e9c1",6.83125,7.014285714,7.7625,7.466666667,7.175,7.5
"965","e62d77128ebc21c6867dbf9791014776",7.761538462,8.057142857,7.875,8.183333333,7.05,9.5
"966","c7ded1d97f5234e277404511fcd1f801",6.223333333,7.008333333,6.85,5.475,6.925,6.2
"967","0c4f9e0ebf1f1b6c38f75ede784cd386",5.575,5.725,7.575,3.4375,4.63,8.1
"968","64a2daf1f7cfee830a39e1e7017120e4",5.086956522,5,5.9875,4.29,5.016666667,6
"969","cc4cb0b1963890dd4ef649e56b6a9547",6.005,5.467857143,6.54,6.6875,6,4.35
"970","a5b89e49d39788f7f1d536ecafcf0bd8",7.546428571,8.1,8.6375,8.633333333,6.425,6.1
"971","67850ce3bb4a085e236f4f3b018bd316",5.844117647,4.025,7.825,3.935714286,2.966666667,6.25
"972","f558802c28467186499180badb770a78",5.659090909,5.922727273,6.875,8.05,6.283333333,6.05
"973","4a2bc0b7e5bc7cffeb17c163c73fab4e",5.814285714,7.178571429,7.825,6.916666667,5.91,2.2
"974","5afa46f2c671db2df25143ff38197adf",6.953125,6.5125,7.4,7.633333333,6.816666667,8.8
"975","9d893e013af5c98260d74a929c381ec4",6.185,7.335714286,7.925,7.1,4.37,5.1
"976","d8cd032d3bb2b7877e8d649803c3ed17",5.745,7.471428571,7.9125,6.3,6.125,7.55
"977","dfeed29d499afc7bee04fd45744ea939",7.834615385,7.621428571,7.9125,8.216666667,7.6,10
"978","af538fedabaa1997352ca3ff47e6456a",5.382608696,6.305555556,8.05,6.4625,6.1,7.45
"979","18b0eb7e9c2b6cec5ff4bf1fe3004d21",7.992307692,9.171428571,9.15,8,7.125,9.55
"980","94a26c07b28f1f636655b3775fea3dbf",7.830769231,8.385714286,8.0125,8,7.15,8.1
"981","2e92423c766e9cce1363e2c4b4f07c06",5.984210526,7.1,7.6625,6.675,5.5,8.3
"982","487ccf01be72801f5ddecfdc33c1e4d4",6.011111111,7.085714286,8.225,6.1,5.783333333,9.05
"983","3fb1b9c5ab68f3cf86c6925565e3fc5a",6.458333333,6.65,6.975,5.775,6.3,9.6
"984","f46c640e0ce942afda5165f254689b99",6.988461538,6.964285714,7.6125,7.616666667,6.75,7.5
"985","3cc5a3da09eac51b260fe5e326940a45",6.873333333,7.492857143,7.9875,8.416666667,6.15,7.95
"986","5894d4b2c6ad713a85ae445ace7364a8",6.506666667,6.021428571,6.79,7.083333333,6.525,6.85
"987","8d8f00eeab2f4a93ce07af63619f94e2",6.38,6.871428571,7.5625,6.1875,6.533333333,6
"988","4eece225d65fc01f09903004b4086478",6.3375,5.766666667,8.3,6.433333333,6.3,5.1
"989","67f861cb0c99c61e28814d5667ca44b7",7.103846154,8.357142857,8.4125,7.3,8.025,10
"990","c151698846585a373139c01e33c383ff",7.292857143,8.471428571,8.2625,8.15,7.125,7.6
"991","ad92b804de1506fe324de86082fe9a4f",6.386666667,8.26,7.85,6.916666667,6.8,7.5
"992","beca4970d13037d2efa86ff8eddfd967",7.214285714,8.021428571,8.725,8.566666667,6.075,8.25
"993","9fc7aa204139e3658d2935940415a133",5.390625,5.9,7.725,3.625,4.783333333,6.75
"994","f18e91339fc877b8343d1f8c8b83afc3",6.842307692,7.7,8.675,6.65,6.633333333,7.45
"995","9147bbfd284ff79c98ab415885710593",4.969565217,6.45,6.73,4.74,4.65,6.15
"996","0bb3e590435c68a468d9e4256b11b81e",5.435,5.975,7.4375,6.216666667,5.08,6.4
"997","6c18fda100ec3c07a58d00d90c16e985",6.33,6.95,7.875,6.75,6.75,5.85
"998","b952f2c0a01015e62066ab9f7940f1b4",5.781578947,6.177777778,7.85,4.366666667,6.0375,7.2
"999","a7c50b204419b0696476607705bd0147",7.284375,7.857142857,8.5875,7.65,6.316666667,7.65
"1000","bcaf44ff5f4e3005c436e95d23bce2df",5.25,6.263636364,7.06,6.25,4.85625,5.6
"1001","49c91dc86ae121f1c592324118f4d2f1",6.055263158,6.7,6.48,8.033333333,6.066666667,6.45
"1002","9b251c2f05ad0ba57cb99b1e517912db",4.354166667,2,6.816666667,2.91,4.57,5.25
"1003","a2f257fbcb225aacec192c3d0362174f",4.776,5.255,7.0875,3.78125,4.74,8.25
"1004","e1dad88023fe5bf5cc7604dd4e95adc1",6.340625,7.442857143,8.05,7.383333333,6.675,8.05
"1005","acd5e67b6478a15042c1d7e9db13bdb2",4.164285714,3.8,7.7,4.2,2.8125,5.65
"1006","1e150cfddae88e58fe94595f438126f2",6.25,6.807142857,8.175,6.5,6.9,4.3
"1007","a187c43d0a8d7377ea2ac7258716bb17",5.72,6.405555556,7.725,5.825,6.2,6.65
"1008","d63fa164a982c10e1206239897496d49",7.1125,7.575,8.5,8.05,7.425,8.35
"1009","dc1faeb1fb816c6015581e6e9fca7d50",7.460714286,7.992857143,8.0875,7.75,7.225,8.15
"1010","c8b87101794194da1f40c4e17f23114e",5.447058824,6.15,6.966666667,4.05,6.45,7.1
"1011","fd9c6a2d34bfdd43c5555d55d9d90dd9",5.269565217,6.392857143,6.41,6.666666667,5.3,6.45
"1012","9d5b1cd75d2f022201bd1357673127c6",6.188888889,7.1125,7.5,6.766666667,6.45,6.65
"1013","2623ad78ca7f33d2fadb5584a43fe37f",6.603125,7.121428571,6.44,6.65,8,6.55
"1014","d3bcc30df299311fa8160358f97834a7",5.7295,6.575,6.806666667,4.24,6.15,3.4
"1015","4b426f158363dcbfa68a6c2c8116cda8",4.868181818,7.157142857,7.6125,5.3,5.266666667,7
"1016","9b40c5dece170bd30355782713809076",5.475,6.80625,8.0125,6.0875,3.2,9.6
"1017","bf3c9a5fe44dfa522e54c125a7e9e913",6.20625,7.535714286,7.95,6.225,5.883333333,8.45
"1018","1b6f76e3a167b223e5d6ff9c1526fbd4",6.836666667,6.5375,7.575,7.283333333,7.216666667,8.8
"1019","2c459e4afd65d88fb6ba08713eea5dc9",5.705263158,5.483333333,8.275,5.6625,6.1,6.05
"1020","fb4a685bf7b2341df3e6f41adca5de66",6.883333333,7.114285714,7.6375,5.8125,6.075,6.65
"1021","211f01420c2207908464c8fde3294215",6.305882353,7.221428571,7.4875,7.383333333,6.825,7.3
"1022","cf8dee4a9bae8c2f5916a8b2e5b1b826",5.965789474,7,7.725,6.833333333,5.683333333,4.6
"1023","0521384ca62559d600765f34cb39fa86",5.759090909,6.51875,6.75,6.425,4.514285714,7.25
"1024","b672e3d4bef81bd52554424758ef5647",6.3125,7.06875,7.8,5.8875,6.233333333,7
"1025","deea5dd2aba85bd95cc588e575ba5259",5.705263158,7.078571429,8.025,5.4375,5.733333333,6.15
"1026","ad2497ed01515aca9e469cbe8e9858c4",6.238235294,6.864285714,7.4625,7.216666667,5.9,7.95
"1027","d5c02fc2279b1d561d81187a65747ed6",6.377777778,6.69375,7.675,6.84,6.225,7.15
"1028","7d26a4134facf82720d9d76e1c1e8b89",6.810714286,9.042857143,8.675,8.033333333,5.883333333,9.55
"1029","43b596e03c0806663cc1d11859f0752e",6.444444444,7.685714286,7.8625,8.166666667,7.225,8.45
"1030","2760513d325a712fd8b284067f80096e",5.733333333,6.878571429,7.5375,6,6.7,7.1
"1031","fe356be8d348dc0ae4f47c23025977e0",6.459375,7.542857143,8.0625,7.5,5.53,9.1
"1032","9a50edffede29e974932e37534571428",6.876666667,6.935714286,7.575,6.816666667,6.525,7.05
"1033","537bbc890482d504f34c62ec3212e2ac",4.244736842,0.4,4.7875,0.4,6.05,6.15
"1034","424bd6bf61084c9bf4762fc0e6b56511",4.85,3.05,6.5,3.041666667,5.5125,5.95
"1035","254233d4fac30212be2e0d733a5c25bb",6.0275,6.6625,7.725,6.616666667,6.05,8.15
"1036","96985af8fd72880e3d1a60132242da83",7.446153846,7.614285714,8,8,6.05,7.85
"1037","a0c32d1a7d0f16321e66ec28407b60cd",5.0475,7.135714286,7.1,4.45,5.27,6.05
"1038","e0c8824421633c98db3c779b5fdaf321",6.184210526,6.9,7.6875,5.48,5.833333333,6.2
"1039","221429dd291c3d0156310f4123887af8",6.885714286,7.557142857,8.3125,6.525,5.766666667,9.1
"1040","d227a50f6c328c7e8eb1bf5d6faaf065",7.9,8.45,8.425,8.733333333,7.225,6.15
"1041","87acd997e6319d151ae76b2debee904b",5.321052632,6.0125,8.8125,3.841666667,4.7625,7.05
"1042","cbf52a140073cccc75f93db2867467d0",8.004166667,7.825,8.475,8.775,6.7,9.5
"1043","83213f8688211d4d82ebe4c5622b9f4d",7.542307692,7.992857143,8.775,7.416666667,6.75,8.75
"1044","abbe8f522e059115858dfbe33907169e",7.7,8.042857143,8.2,8.8,7.3,7.35
"1045","c82bf21b20a6a0bc91d52597a50bfd38",6.155882353,6.9875,7.05,6.783333333,5.666666667,6.2
"1046","7da20cfd65452e10c5e03d33964c36bf",5.581818182,6.278571429,8.116666667,4.614285714,6.15,6.55
"1047","5102751a7561093a0009775055f8abfa",5.343333333,6.342857143,5.9125,7.766666667,4.816666667,8.35
"1048","052887ab91fa89cb50d102dd5a48521e",5.439090909,7.778571429,7.8525,6.666666667,4.316666667,7.75
"1049","20d6c299aa0b0d2fda90922fa5c6b766",8.043846154,8.014285714,8.3925,8.716666667,7.025,7.55
"1050","b5e7e8ffa97bb51ba9d6455d00a4c130",6.211764706,7.192857143,7.675,6.3375,6.175,6
"1051","ed1bcdc580577d4f27a9e0ced5631fd2",6.586666667,7.757142857,8.325,7.3,5.816666667,6.6
"1052","3bd7ad5ee01d0c321249e9e18801b1a1",6.041875,6.36875,7.014,7.65,5.25,7.25
"1053","756023e60219ea464dec7453523b8544",7.507692308,8.135714286,9.1125,8.15,6.7,9.1
"1054","7b4714223eb5db96b7b5fff168d86673",5.218,6.6,6.066666667,4.825,4.983333333,7.25
"1055","4566083b7da6ab1d3c194a31010a2669",7.842307692,8.607142857,9.075,8.7,7.825,10
